,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day,beh_score,acc_score,threat_score,legal_score,will_score,Nonawareness_score
1959,98177,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,72,5,3,2,2,2,2.0,0.753089014,1.0,3.0,2.0,2.0,2021,6,8,0,0,10,12.0,0,23.0
1960,98105,2,,5,5,5,5,5,3,2,3,4,3,2,1,1,2,2,1,1,1,2,2,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,21,2,4,3,3,2,1.0,0.395398611,1.0,3.0,2.0,3.0,2021,6,8,0,5,15,12.0,0,28.0
1961,98006,2,,1,4,5,5,4,4,1,3,4,3,3,2,1,1,1,1,1,1,1,3,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,16,1,1,2,2,1,1.0,0.241435503,1.0,1.0,1.0,1.0,2021,6,8,6,5,15,14.0,0,74.0
1962,98109,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,3,2,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,1,2,2,2,2,49,3,3,3,1,1,2.0,1.342974524,1.0,3.0,2.0,2.0,2021,6,8,0,3,14,13.0,0,56.0
1963,98034,1,1.0,1,5,3,5,5,4,2,4,4,2,2,2,2,2,2,2,1,1,2,2,2,0.0,1,2,2,2,2,0.0,2,1,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,49,3,3,4,2,1,1.0,1.406918376,1.0,3.0,3.0,1.0,2021,6,8,6,4,18,15.0,0,79.0
1964,98144,2,,5,5,5,5,5,2,2,3,4,4,2,1,1,1,1,1,1,1,2,1,1,0.0,2,1,2,1,2,0.0,2,2,2,0.0,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,64,4,4,3,2,2,1.0,1.721657165,1.0,1.0,2.0,2.0,2021,6,8,0,5,12,15.0,12,49.0
1965,98053,1,3.0,5,5,5,4,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,1,1,1,2,2,67,5,1,3,3,1,2.0,2.030809993,1.0,2.0,2.0,2.0,2021,6,8,0,2,10,13.0,0,51.0
1966,98075,2,,5,5,3,3,2,4,2,4,4,4,1,1,1,2,2,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,68,5,3,3,5,1,1.0,0.922625128,1.0,3.0,3.0,2.0,2021,6,8,5,2,12,13.0,0,63.0
1967,98133,2,,5,5,5,5,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,2,2,2,2,70,5,3,3,1,1,2.0,1.120773651,1.0,3.0,3.0,3.0,2021,6,8,0,0,13,15.0,0,58.0
1968,98005,1,1.0,2,5,1,2,3,4,3,4,4,4,2,1,1,2,1,1,1,1,3,1,2,0.0,2,2,2,1,2,0.0,1,2,1,0.0,2,4,4,3,1,1,2,1,2,2,2,1,1,1,2,2,1,2,1,2,2,1,40,3,3,4,4,1,1.0,0.427659513,1.0,1.0,2.0,2.0,2021,6,8,9,1,14,15.0,12,114.0
1969,98092,1,1.0,5,5,5,3,3,4,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,28,2,4,2,1,1,2.0,1.02724119,1.0,1.0,2.0,2.0,2021,6,8,2,3,11,14.0,0,60.0
1970,98126,1,1.0,5,5,4,4,5,4,4,4,4,4,3,1,1,1,1,4,1,1,4,4,2,0.0,2,2,2,2,2,0.0,1,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,2,1,2,2,1,1,2,2,36,3,5,1,1,2,2.0,0.908089915,1.0,3.0,3.0,3.0,2021,6,8,1,0,21,13.0,0,31.0
1971,98023,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,1,1,1,1,2,2,59,4,3,2,3,1,2.0,0.614087923,1.0,2.0,2.0,2.0,2021,6,8,0,1,10,14.0,0,53.0
1972,98042,1,1.0,5,5,5,3,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,42,3,3,3,5,1,2.0,1.241376161,1.0,2.0,2.0,2.0,2021,6,8,0,1,10,13.0,0,50.0
1973,98391,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,0.0,1,1,1,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,72,5,3,3,4,1,2.0,0.838750116,1.0,2.0,2.0,2.0,2021,6,8,0,0,11,18.0,0,65.0
1974,98133,1,1.0,5,5,5,3,5,1,1,4,4,4,2,1,1,2,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,45,3,3,2,4,1,2.0,1.19588062,1.0,2.0,2.0,2.0,2021,6,8,0,6,12,14.0,0,60.0
1975,98029,1,7.0,4,5,5,2,1,4,2,4,4,1,1,1,1,1,1,1,1,1,1,4,2,0.0,2,2,2,1,2,0.0,1,1,2,0.0,2,3,4,2,4,4,4,4,1,2,2,1,2,1,2,2,1,2,1,1,2,2,47,3,3,4,5,1,2.0,1.167803934,1.0,1.0,2.0,2.0,2021,6,8,5,5,13,15.0,3,82.0
1976,98053,2,,5,5,5,2,2,4,1,4,4,4,2,1,1,1,1,1,1,1,1,2,2,0.0,2,1,1,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,1,1,1,1,1,2,2,58,4,3,4,5,1,2.0,0.794702018,1.0,1.0,2.0,2.0,2021,6,8,3,3,12,16.0,0,69.0
1977,98077,1,1.0,5,5,5,1,2,3,1,4,4,3,2,1,1,1,1,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,2,4,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,59,4,3,3,2,1,2.0,0.830824837,1.0,1.0,2.0,2.0,2021,6,8,3,5,12,14.0,7,86.0
1978,98004,2,,5,5,5,1,3,4,1,3,1,3,1,1,1,2,1,1,1,1,1,2,2,0.0,2,2,1,1,2,0.0,1,2,1,0.0,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,19,2,4,3,5,1,1.0,1.236070528,1.0,3.0,3.0,2.0,2021,6,8,2,8,12,16.0,1,75.0
1979,98008,2,,1,1,1,5,1,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,60,4,6,3,2,1,1.0,1.721657165,1.0,3.0,2.0,2.0,2021,6,8,16,1,10,13.0,0,82.0
1980,98107,1,1.0,3,5,5,3,1,3,2,3,3,2,2,1,1,3,2,1,1,1,1,4,2,0.0,2,2,1,1,2,0.0,1,1,2,0.0,2,4,3,4,3,3,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,1,43,3,4,3,2,1,1.0,1.094000495,1.0,3.0,2.0,3.0,2021,6,8,6,7,17,16.0,3,93.0
1981,98023,3,,5,5,5,5,4,4,4,3,3,3,3,4,4,4,4,4,3,1,1,4,2,0.0,2,2,1,1,2,0.0,2,2,2,0.0,2,3,2,4,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,16,1,3,2,1,2,3.0,0.757429067,1.0,3.0,2.0,1.0,2021,6,8,1,3,32,14.0,10,54.5
1982,98101,1,3.0,5,5,5,2,2,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,1,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,2,2,1,1,1,2,1,45,3,2,4,3,1,1.0,1.147909244,1.0,2.0,2.0,2.0,2021,6,8,3,2,10,15.0,0,63.0
1983,98058,1,1.0,3,3,3,3,4,4,3,4,4,4,2,2,1,1,1,1,1,1,1,1,1,0.0,2,2,1,1,2,0.0,2,2,2,0.0,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,19,2,8,1,1,1,3.0,0.420230408,1.0,1.0,2.0,2.0,2021,6,8,7,1,12,15.0,1,75.0
1984,98045,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,1,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,70,5,3,2,1,1,2.0,0.753089014,1.0,2.0,2.0,2.0,2021,6,8,0,2,10,15.0,0,57.0
1985,98133,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,79,5,3,3,2,1,1.0,1.373838744,1.0,2.0,2.0,2.0,2021,6,8,0,1,10,13.0,6,68.0
1986,98056,1,1.0,3,2,3,2,5,4,2,3,4,2,1,1,1,1,1,1,2,1,1,2,2,0.0,2,2,1,1,2,0.0,2,2,1,0.0,2,4,3,2,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,30,2,4,4,3,1,2.0,0.816821814,1.0,1.0,2.0,1.0,2021,6,8,7,5,12,15.0,3,85.0
1987,98030,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,69,5,3,3,2,1,2.0,0.838750116,1.0,2.0,2.0,3.0,2021,6,8,0,0,10,15.0,0,55.0
1988,98038,1,1.0,4,5,5,3,4,3,2,3,3,2,2,2,2,1,1,1,1,1,1,2,1,0.0,1,1,1,1,2,0.0,1,1,2,0.0,1,2,2,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,29,2,3,3,3,1,1.0,1.25305611,1.0,1.0,3.0,1.0,2021,6,8,2,7,14,20.0,5,100.0
1989,98102,2,,5,5,5,5,5,3,2,4,4,3,2,1,2,2,1,1,1,1,1,3,2,0.0,2,2,1,1,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,3,18,2,3,1,2,2,1.0,1.050587429,1.0,1.0,3.0,3.0,2021,6,8,0,4,15,17.0,0,35.0
1990,98117,1,1.0,4,4,2,2,4,2,2,3,4,2,2,2,2,2,2,1,1,1,4,2,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,1,3,4,4,3,3,3,3,1,1,1,1,1,2,2,1,2,2,1,2,2,2,30,2,7,2,1,1,2.0,0.771442824,1.0,3.0,3.0,3.0,2021,6,8,6,7,19,16.0,5,101.0
1991,98072,2,,3,5,4,4,5,3,2,3,3,3,2,2,1,1,1,1,1,1,2,2,2,0.0,2,2,1,1,1,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,46,3,4,3,4,1,2.0,1.006643298,1.0,1.0,1.0,2.0,2021,6,8,3,6,14,16.0,0,74.0
1992,98116,1,1.0,5,5,5,3,2,3,2,4,4,2,2,1,2,3,2,1,1,2,2,3,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,64,4,3,3,3,1,1.0,0.747742353,1.0,1.0,2.0,2.0,2021,6,8,3,5,19,16.0,0,78.0
1993,98101,1,1.0,1,1,3,2,1,4,2,4,4,3,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,3,4,4,4,4,2,2,2,1,2,1,2,2,1,2,2,2,2,2,35,3,1,3,5,1,1.0,0.72581919,2.0,2.0,2.0,2.0,2021,6,8,14,3,10,13.0,1,83.0
1994,98053,2,,3,5,3,2,5,3,2,3,4,3,2,1,1,2,2,1,1,1,2,2,2,0.0,2,2,2,1,2,0.0,2,1,1,0.0,2,3,4,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,76,5,3,3,2,1,2.0,1.373838744,1.0,2.0,1.0,2.0,2021,6,8,4,5,15,15.0,6,91.0
1995,98122,2,,5,5,5,5,3,4,1,4,4,2,1,1,1,2,1,1,1,1,2,2,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,1,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,42,3,5,4,1,1,1.0,1.046435256,1.0,3.0,3.0,3.0,2021,6,8,2,5,13,16.0,0,70.0
1996,98058,1,1.0,3,3,3,2,3,3,2,3,3,3,3,2,2,3,2,1,1,2,2,3,2,0.0,2,2,2,1,2,0.0,1,2,1,0.0,2,2,2,2,3,3,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,28,2,3,3,2,1,2.0,1.392284566,1.0,3.0,3.0,3.0,2021,6,8,8,6,21,15.0,8,112.0
1997,98125,2,,3,5,5,2,1,4,2,4,4,2,1,1,1,1,1,1,1,1,1,1,2,0.0,2,1,2,1,1,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,2,2,2,2,1,35,3,3,4,5,1,2.0,0.470425464,1.0,1.0,1.0,2.0,2021,6,8,6,4,10,18.0,0,80.0
1998,98054,2,,1,2,2,1,2,4,4,3,3,3,2,1,2,4,4,1,1,1,2,2,1,0.0,2,1,1,1,1,0.0,1,1,1,0.0,2,2,2,2,4,4,4,3,2,1,1,1,2,2,2,2,1,2,1,1,2,2,18,2,3,1,3,1,2.0,0.801983718,1.0,1.0,3.0,2.0,2021,6,8,13,3,20,20.0,7,130.0
1999,98166,2,,3,3,5,3,3,4,2,2,3,2,2,2,1,1,1,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,42,3,6,1,2,1,2.0,0.825536287,1.0,3.0,3.0,3.0,2021,6,8,6,7,13,12.0,3,77.0
2000,98033,2,,5,5,5,5,5,2,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,1,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,55,4,4,3,4,1,2.0,1.597199033,1.0,2.0,2.0,2.0,2021,6,8,0,3,10,14.0,0,55.0
2001,98103,1,1.0,2,5,5,3,1,1,1,3,4,1,1,1,1,2,1,1,1,1,3,4,2,0.0,2,2,2,2,2,0.0,1,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,42,3,3,2,2,1,1.0,0.834126274,1.0,2.0,2.0,2.0,2021,6,8,7,10,16,14.0,0,82.0
2002,98168,2,,5,5,5,5,5,3,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,57,4,3,1,2,1,2.0,0.72245638,1.0,3.0,2.0,2.0,2021,6,8,0,3,10,12.0,0,49.0
2003,98109,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,1,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,43,3,3,1,1,2,1.0,1.079457531,1.0,3.0,3.0,2.0,2021,6,8,0,1,10,15.0,0,28.0
2004,98391,1,1.0,2,3,2,1,1,3,2,4,4,2,2,1,1,1,1,2,1,1,2,3,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,3,2,4,4,3,4,1,1,1,1,2,2,2,2,1,2,1,2,2,1,22,2,2,2,2,1,2.0,0.438631475,1.0,3.0,1.0,2.0,2021,6,8,12,5,15,15.0,4,101.0
2005,98184,1,1.0,3,5,3,1,5,2,4,4,4,4,2,1,1,1,1,2,1,1,1,2,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,2,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,20,2,3,2,2,1,1.0,0.757429067,1.0,3.0,3.0,3.0,2021,6,8,4,2,13,15.0,2,74.0
2006,98003,2,,2,2,3,2,1,4,2,2,2,2,3,2,2,2,2,2,1,1,4,2,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,2,2,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,34,2,2,3,1,1,2.0,1.702556451,1.0,1.0,3.0,2.0,2021,6,8,12,8,21,16.0,5,116.0
2007,98006,1,3.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,1,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,61,4,1,4,2,1,2.0,0.793967513,1.0,2.0,2.0,2.0,2021,6,8,0,0,10,17.0,0,61.0
2008,98029,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,73,5,3,3,1,1,2.0,1.120773651,1.0,3.0,3.0,2.0,2021,6,8,0,2,11,15.0,0,58.0
2009,98391,1,1.0,3,3,5,1,1,4,1,4,4,2,2,2,2,2,2,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,3,2,4,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,2,2,41,3,4,2,4,1,2.0,0.701705844,1.0,2.0,2.0,1.0,2021,6,8,8,5,16,14.0,3,88.0
2010,98038,2,,2,2,2,3,1,2,1,1,1,1,2,2,1,2,1,1,1,1,3,2,1,0.0,2,2,1,1,2,0.0,2,2,1,0.0,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,32,2,3,1,2,1,3.0,1.210682231,1.0,1.0,2.0,2.0,2021,6,8,13,14,16,16.0,17,155.0
2011,98125,2,,3,5,3,3,2,3,1,3,4,2,1,1,1,2,1,1,1,1,2,2,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,1,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,33,2,3,4,5,1,2.0,1.331750455,1.0,3.0,3.0,3.0,2021,6,8,7,7,13,15.0,1,82.0
2012,98198,2,,3,3,3,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,1,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,50,4,3,1,3,1,2.0,0.955475946,1.0,3.0,2.0,2.0,2021,6,8,6,2,10,14.0,0,66.0
2013,98014,2,,1,2,2,3,1,3,1,3,3,2,2,2,1,2,1,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,1,4,1,1,4,4,4,4,2,2,1,2,2,2,2,2,2,2,1,1,2,1,40,3,3,4,5,1,2.0,0.470425464,1.0,1.0,2.0,3.0,2021,6,8,14,8,14,15.0,6,113.0
2014,98199,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,65,5,3,3,3,2,1.0,0.916996623,1.0,3.0,3.0,3.0,2021,6,8,0,0,10,14.0,0,26.0
2015,98028,2,,5,5,3,2,2,4,1,4,4,4,1,1,1,2,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,2,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,1,81,5,1,4,1,1,2.0,1.42166936,1.0,2.0,2.0,2.0,2021,6,8,5,3,11,13.0,2,69.0
2016,98003,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,2,1,2,1,1,1,1,2,2,2,1,2,1,69,5,1,3,4,1,2.0,2.26958717,1.0,2.0,2.0,2.0,2021,6,8,0,3,10,13.0,0,52.0
2017,98001,1,1.0,4,4,3,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,0.0,1,1,1,1,1,0.0,1,1,1,0.0,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,59,4,4,1,2,1,1.0,1.497093187,1.0,1.0,1.0,1.0,2021,6,8,8,11,18,22.0,18,165.0
2018,98022,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,2,1,2,0.0,2,2,2,1,1,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,34,2,3,1,1,2,3.0,1.36635362,1.0,1.0,2.0,2.0,2021,6,8,0,3,11,15.0,0,29.5
2019,98025,1,2.0,4,5,5,4,1,4,3,4,4,3,3,1,1,1,1,1,1,1,1,1,1,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,24,2,1,2,1,1,1.0,0.241435503,2.0,2.0,2.0,2.0,2021,6,8,5,2,12,14.0,0,66.0
2020,98030,1,6.0,5,5,5,5,5,3,2,4,4,3,2,1,1,1,1,1,1,1,1,3,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,3,4,4,3,4,4,4,2,2,2,1,1,1,2,2,1,2,1,1,2,1,19,2,1,1,1,2,1.0,0.365064406,1.0,1.0,3.0,3.0,2021,6,8,0,4,13,16.0,2,35.5
2021,98168,2,,5,5,3,2,5,2,1,4,4,4,2,1,1,2,1,1,1,1,2,1,2,0.0,2,1,1,1,1,0.0,1,1,1,0.0,1,2,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,60,4,3,3,1,1,2.0,1.546296463,1.0,1.0,2.0,2.0,2021,6,8,2,5,13,20.0,6,100.0
2022,98133,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,1,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,78,5,1,4,2,1,1.0,1.292426691,1.0,3.0,2.0,2.0,2021,6,8,0,0,10,16.0,0,58.0
2023,98188,1,6.0,5,5,5,5,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,1,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,16,1,1,1,2,2,2.0,0.284041768,1.0,3.0,3.0,3.0,2021,6,8,0,3,11,15.0,0,29.5
2024,98001,1,1.0,4,3,4,3,4,2,2,2,2,2,2,2,2,1,1,2,1,3,2,1,1,0.0,1,1,1,1,1,0.0,1,1,1,0.0,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,29,2,4,1,2,1,1.0,1.208519047,1.0,1.0,1.0,1.0,2021,6,8,5,10,17,22.0,15,148.0
2025,98122,1,4.0,5,5,5,5,5,4,4,4,4,3,2,1,1,3,1,1,1,1,2,2,2,0.0,2,1,2,1,1,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,54,4,3,3,2,2,1.0,1.617956133,1.0,1.0,1.0,2.0,2021,6,8,0,1,15,18.0,0,35.0
2026,98031,2,,5,5,5,5,5,4,4,4,4,4,4,1,2,1,1,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,3,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,2,1,74,5,3,3,3,1,2.0,0.754875105,1.0,3.0,2.0,2.0,2021,6,8,0,0,15,14.0,1,60.0
2027,98146,1,1.0,3,3,4,1,5,4,1,4,4,4,4,2,2,2,3,1,1,1,4,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,41,3,3,3,4,1,1.0,0.491808439,1.0,1.0,2.0,2.0,2021,6,8,5,3,22,14.0,0,77.0
2028,98011,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,59,4,3,4,4,1,2.0,0.72245638,1.0,2.0,2.0,2.0,2021,6,8,0,1,11,14.0,0,54.0
2029,98038,1,1.0,5,5,5,5,5,4,2,4,4,4,2,1,1,2,2,1,1,1,2,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,59,4,3,4,5,1,2.0,1.34460562,1.0,3.0,2.0,3.0,2021,6,8,0,2,15,14.0,0,59.0
2030,98052,1,1.0,3,4,3,2,2,3,1,3,4,2,2,1,1,3,1,1,1,1,1,2,2,0.0,2,2,1,1,2,0.0,2,2,1,0.0,2,4,4,2,2,2,3,2,2,2,1,2,1,1,1,2,1,2,1,1,2,1,62,4,3,3,4,1,2.0,1.405724058,1.0,1.0,2.0,2.0,2021,6,8,8,7,14,15.0,9,109.0
2031,98109,1,3.0,4,4,5,3,3,3,1,3,3,3,3,2,1,2,1,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,4,4,3,4,4,4,4,1,1,1,1,2,1,1,2,1,2,1,1,2,2,28,2,3,4,5,1,1.0,1.36635362,1.0,3.0,3.0,3.0,2021,6,8,4,7,15,16.0,1,81.0
