zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,year,month,day,latitude,longitutde
98052,2,,Regularly,Regularly,Regularly,Regularly,Regularly,Completely Accptable,Completely Accptable,Somewhat Unacceptable,Somewhat Unacceptable,Completely Accptable,Not a Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Not Sure,Not Sure,Illegal,Legal,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Somewhat Unlikely,Somewhat Unlikely,Very Likely,Not Sure,Not Sure,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Male,21,2,White,Some College,< $40K,No,Suburban,1.228262068,2019,5,27,47.68099,-122.120531
98001,1,1.0,Never,Never,Never,Rarely,Never,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Not Sure,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Likely,Very Likely,Very Likely,Very Likely,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Male,39,3,Asian,Associate's / Bachelor's,$80K - $120K,No,Suburban,1.299732434,2019,5,27,47.310617,-122.263291
98038,1,1.0,Never,Never,Never,Fairly Often,Never,Somewhat Acceptable,Completely Accptable,Somewhat Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Not a Threat,Very Serious Threat,Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Threat,Threat,Illegal,Legal,Illegal,Illegal,Not Sure,Not Sure,Illegal,Not Sure,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Male,66,5,White,Master's Or Higher,$40K - $80K,Yes,Suburban,0.58419743,2019,5,27,47.419378,-121.958008
98144,3,,Not Sure,Not Sure,Rarely,Fairly Often,Rarely,Not Sure,Completely Accptable,Somewhat Unacceptable,Somewhat Unacceptable,Not Sure,Not a Threat,Not Sure,Not Sure,Not Sure,Threat,Threat,Not Sure,Very Serious Threat,Very Serious Threat,Not Sure,Not Sure,Legal,Illegal,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Legal,Illegal,Legal,Not Sure,Illegal,Not Sure,Very Unlikely,Somewhat Unlikely,Not Sure,Very Unlikely,Very Unlikely,Very Unlikely,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,17,1,Multiracial,High School,< $40K,Yes,Urban,0.87454219,2019,5,27,47.585627,-122.29196
98105,1,6.0,Never,Never,Never,Never,Never,Somewhat Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Illegal,Legal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Male,29,2,White,Associate's / Bachelor's,< $40K,No,Urban,1.52155205,2019,5,27,47.659861,-122.284977
98003,3,,Never,Never,Never,Never,Never,Somewhat Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Very Unlikely,Very Unlikely,Very Unlikely,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Male,16,1,Hispanic,High School,$40K - $80K,Not Sure,Suburban,0.254035392,2019,5,27,47.304801,-122.316969
98001,1,1.0,Never,Never,Never,Rarely,Never,Completely Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Not Sure,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Not Sure,Not Sure,Legal,Illegal,Not Sure,Illegal,Legal,Not Sure,Illegal,Not Sure,Not Sure,Illegal,Not Sure,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Female,61,4,White,Some College,$40K - $80K,Yes,Suburban,0.739583363,2019,5,27,47.310617,-122.263291
98032,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,Legal,Not Sure,Legal,Illegal,Illegal,Not Sure,Legal,Legal,Legal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Female,59,4,White,Some College,< $40K,No,Urban,0.91306588,2019,5,27,47.391942,-122.257192
98122,1,1.0,Rarely,Rarely,Fairly Often,Rarely,Fairly Often,Somewhat Acceptable,Completely Accptable,Somewhat Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Not a Threat,Threat,Very Serious Threat,Not At All a Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Threat,Illegal,Legal,Illegal,Illegal,Legal,Legal,Legal,Legal,Illegal,Illegal,Legal,Illegal,Illegal,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Female,39,3,Black,Associate's / Bachelor's,$120 - $160K,Yes,Urban,0.63665302,2019,5,27,47.611046,-122.293207
98108,1,1.0,Never,Never,Never,Rarely,Never,Somewhat Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Somewhat Acceptable,Threat,Very Serious Threat,Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,Legal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,46,3,White,Some College,$40K - $80K,Yes,Suburban,0.668062477,2019,5,27,47.534862,-122.305794
98168,1,1.0,Fairly Often,Fairly Often,Regularly,Regularly,Fairly Often,Somewhat Acceptable,Completely Accptable,Somewhat Unacceptable,Somewhat Unacceptable,Somewhat Acceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Not Sure,Legal,Illegal,Illegal,Illegal,Not Sure,Illegal,Not Sure,Not Sure,Illegal,Legal,Not Sure,Illegal,Somewhat Likely,Somewhat Unlikely,Somewhat Likely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Female,48,3,White,Some College,$40K - $80K,Yes,Urban,0.668062477,2019,5,27,47.489569,-122.29996
98050,2,,Rarely,Never,Just Once,Rarely,Never,Completely Unacceptable,Somewhat Acceptable,Somewhat Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Illegal,Legal,Illegal,Illegal,Illegal,Legal,Illegal,Legal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Female,28,2,Asian,Associate's / Bachelor's,< $40K,Yes,Suburban,0.768470443,2019,5,27,47.545269,-121.939288
98022,2,,Never,Never,Never,Regularly,Never,Somewhat Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,Legal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Female,62,4,Hispanic,Master's Or Higher,$80K - $120K,Yes,Rural,0.881694411,2019,5,27,47.216372,-121.912906
98117,1,1.0,Rarely,Rarely,Never,Rarely,Never,Somewhat Unacceptable,Somewhat Acceptable,Somewhat Unacceptable,Somewhat Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,Legal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Male,35,3,White,Master's Or Higher,$40K - $80K,Yes,Urban,0.642010256,2019,5,27,47.687761,-122.38487
98188,2,,Rarely,Rarely,Rarely,Fairly Often,Never,Somewhat Unacceptable,Somewhat Acceptable,Somewhat Unacceptable,Somewhat Unacceptable,Somewhat Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,Threat,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Legal,Not Sure,Illegal,Very Unlikely,Very Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Female,60,4,White,High School,< $40K,Yes,Suburban,0.91306588,2019,5,27,47.446413,-122.272098
98092,1,1.0,Fairly Often,Fairly Often,Fairly Often,Regularly,Regularly,Somewhat Acceptable,Completely Accptable,Not Sure,Somewhat Unacceptable,Somewhat Unacceptable,Threat,Threat,Threat,Threat,Not a Threat,Threat,Not a Threat,Threat,Threat,Threat,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Somewhat Likely,Somewhat Likely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Likely,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Female,31,2,White,Associate's / Bachelor's,$40K - $80K,Yes,Suburban,0.716340867,2019,5,27,47.287074,-122.113839
98148,1,1.0,Rarely,Never,Never,Rarely,Never,Somewhat Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Threat,Very Serious Threat,Threat,Not a Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Threat,Illegal,Legal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Female,48,3,White,High School,< $40K,Yes,Suburban,0.82476849,2019,5,27,47.444098,-122.324859
98188,2,,Rarely,Rarely,Just Once,Rarely,Rarely,Somewhat Unacceptable,Somewhat Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,Legal,Legal,Illegal,Not Sure,Not Sure,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Somewhat Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,30,2,Hispanic,Associate's / Bachelor's,< $40K,Yes,Urban,0.418909577,2019,5,27,47.446413,-122.272098
98155,2,,Never,Never,Just Once,Never,Never,Somewhat Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,Illegal,Illegal,Illegal,Illegal,Not Sure,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Female,47,3,White,High School,< $40K,Yes,Suburban,0.82476849,2019,5,27,47.754413,-122.300477
98058,1,1.0,Fairly Often,Fairly Often,Rarely,Fairly Often,Regularly,Somewhat Acceptable,Somewhat Acceptable,Somewhat Unacceptable,Somewhat Unacceptable,Somewhat Acceptable,Not a Threat,Threat,Threat,Not a Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Not a Threat,Not Sure,Legal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Somewhat Unlikely,Very Unlikely,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Female,30,2,Other,Master's Or Higher,> $160K,Yes,Rural,1.022065689,2019,5,27,47.442737,-122.123973
98059,2,,Never,Never,Never,Rarely,Not Sure,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Illegal,Not Sure,Illegal,Illegal,Legal,Not Sure,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,69,5,White,High School,$40K - $80K,Yes,Suburban,0.736864688,2019,5,27,47.499429,-122.110157
98092,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,Illegal,Illegal,Illegal,Illegal,Legal,Legal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Female,74,5,Hispanic,High School,< $40K,Yes,Urban,2.00294068,2019,5,27,47.287074,-122.113839
98104,1,6.0,Never,Never,Never,Just Once,Never,Completely Unacceptable,Somewhat Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Threat,Not Sure,Not Sure,Illegal,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Legal,Not Sure,Not Sure,Not Sure,Not Sure,Very Unlikely,Very Unlikely,Very Unlikely,Not Sure,Not Sure,Not Sure,Very Likely,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Female,48,3,White,Some College,< $40K,No,Urban,0.82476849,2019,5,27,47.601884,-122.329459
98168,1,4.0,Rarely,Rarely,Just Once,Regularly,Rarely,Somewhat Acceptable,Completely Accptable,Somewhat Unacceptable,Somewhat Acceptable,Somewhat Acceptable,Not a Threat,Threat,Very Serious Threat,Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Threat,Threat,Illegal,Legal,Legal,Illegal,Illegal,Legal,Legal,Legal,Legal,Legal,Legal,Legal,Illegal,Somewhat Unlikely,Somewhat Unlikely,Somewhat Likely,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Female,38,3,White,Some College,$120 - $160K,Yes,Suburban,1.098843375,2019,5,27,47.489569,-122.29996
98040,1,1.0,Regularly,Fairly Often,Rarely,Never,Regularly,Somewhat Unacceptable,Completely Accptable,Somewhat Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Not a Threat,Threat,Very Serious Threat,Threat,Not a Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Somewhat Unlikely,Somewhat Likely,Somewhat Likely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Likely,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Female,27,2,White,Associate's / Bachelor's,$40K - $80K,Yes,Suburban,0.716340867,2019,5,27,47.567779,-122.232795
98059,1,1.0,Never,Rarely,Rarely,Rarely,Never,Somewhat Unacceptable,Somewhat Acceptable,Somewhat Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Legal,Illegal,Illegal,Legal,Illegal,Illegal,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Female,59,4,White,Associate's / Bachelor's,$120 - $160K,No,Suburban,1.14133235,2019,5,27,47.499429,-122.110157
98136,1,1.0,Rarely,Never,Never,Regularly,Never,Somewhat Unacceptable,Completely Accptable,Somewhat Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Threat,Very Serious Threat,Not a Threat,Not a Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Illegal,Legal,Illegal,Illegal,Illegal,Not Sure,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Female,34,2,White,Some College,$40K - $80K,Yes,Suburban,0.716340867,2019,5,27,47.536464,-122.394409
98038,2,,Just Once,Never,Never,Never,Rarely,Somewhat Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Somewhat Acceptable,Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Not a Threat,Very Serious Threat,Very Serious Threat,Threat,Threat,Not a Threat,Illegal,Legal,Legal,Legal,Legal,Legal,Illegal,Legal,Illegal,Illegal,Legal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Likely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Female,17,1,White,Some College,$80K - $120K,Yes,Rural,0.868561638,2019,5,27,47.419378,-121.958008
98056,1,1.0,Rarely,Rarely,Never,Fairly Often,Rarely,Somewhat Unacceptable,Somewhat Acceptable,Somewhat Unacceptable,Somewhat Unacceptable,Somewhat Unacceptable,Threat,Threat,Threat,Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Not Sure,Legal,Illegal,Not Sure,Not Sure,Legal,Legal,Not Sure,Legal,Legal,Legal,Not Sure,Illegal,Very Unlikely,Somewhat Likely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Female,27,2,White,Master's Or Higher,$40K - $80K,Yes,Suburban,0.716340867,2019,5,27,47.512527,-122.190248
98116,1,1.0,Never,Never,Never,Rarely,Just Once,Somewhat Acceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Illegal,Legal,Illegal,Illegal,Legal,Not Sure,Not Sure,Legal,Illegal,Illegal,Legal,Legal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,49,3,White,Some College,< $40K,Yes,Urban,0.82476849,2019,5,27,47.574245,-122.400222
98125,1,1.0,Regularly,Fairly Often,Fairly Often,Rarely,Regularly,Somewhat Unacceptable,Somewhat Acceptable,Somewhat Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Very Serious Threat,Very Serious Threat,Threat,Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,Legal,Illegal,Illegal,Illegal,Illegal,Legal,Illegal,Legal,Legal,Legal,Illegal,Illegal,Very Unlikely,Somewhat Likely,Somewhat Likely,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Female,22,2,White,Associate's / Bachelor's,$40K - $80K,Yes,Urban,0.703534927,2019,5,27,47.716513,-122.295829
98002,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not At All a Threat,Very Serious Threat,Not Sure,Legal,Illegal,Illegal,Illegal,Not Sure,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Female,33,2,Hispanic,Some College,< $40K,No,Suburban,0.418909577,2019,5,27,47.308286,-122.216812
